RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,PH,PH2,PH3,DO_,DO_2,DO_3,BOD,BOD2,BOD3,COD,COD2,COD3,SS,SS2,SS3,COLON,COLON2,COLON3,HEX,HEX2,HEX3,ALLZN,ALLZN2,ALLZN3,BOTTOMDO,BOTTOMDO2,BOTTOMDO3,LAS,LAS2,LAS3,NONYLPHENO,NONYLPHE_1,NONYLPHE_2,id_station,id_stati_1,id_stati_2
"1230010001","1230010","12","601","1","2015","2015","7","31301","13",6.500000000000000,8.400000000000000,8.400000000000000,"1",4.500000000000000,4.500000000000000,"0",,,,3.300000000000000,3.300000000000000,"0",,,,,,,,,,"0.008",0.008000000000000,"0",,,,<0.0006,0.000000000000000,"0",<0.00006,0.000000000000000,"0",千葉港（甲）,35.604999999999997,140.060833300000013
"1230010001","1230010","12","601","1","2015","2015","8","70929","11",0.500000000000000,8.699999999999999,8.699999999999999,"1",9.199999999999999,9.199999999999999,"0",,,,4.300000000000000,4.300000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.604999999999997,140.060833300000013
"1230010001","1230010","12","601","1","2015","2015","8","70935","13",7.900000000000000,8.800000000000001,8.800000000000001,"1",4.100000000000000,4.100000000000000,"0",,,,4.500000000000000,4.500000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.604999999999997,140.060833300000013
"1230010001","1230010","12","601","1","2015","2015","9","31200","11",0.500000000000000,8.600000000000000,8.600000000000000,"1",11.000000000000000,11.000000000000000,"0",,,,3.400000000000000,3.400000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.604999999999997,140.060833300000013
"1230010001","1230010","12","601","1","2015","2015","10","61212","13",7.900000000000000,8.400000000000000,8.400000000000000,"1",4.000000000000000,4.000000000000000,"0",,,,2.600000000000000,2.600000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.604999999999997,140.060833300000013
"1230020001","1230020","12","601","2","2015","2015","4","91244","11",0.500000000000000,8.400000000000000,8.400000000000000,"1",6.900000000000000,6.900000000000000,"0",,,,2.600000000000000,2.600000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","4","91250","13",7.400000000000000,8.400000000000000,8.400000000000000,"1",7.300000000000000,7.300000000000000,"0",,,,2.300000000000000,2.300000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","5","250918","11",0.500000000000000,8.600000000000000,8.600000000000000,"1",7.800000000000000,7.800000000000000,"0",,,,3.600000000000000,3.600000000000000,"0",,,,"17","17","0",<0.5,"0","0","0.003",0.003000000000000,"0",,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","5","250923","13",8.300000000000001,8.500000000000000,8.500000000000000,"1",5.900000000000000,5.900000000000000,"0",,,,3.700000000000000,3.700000000000000,"0",,,,,,,,,,"0.011",0.011000000000000,"0",,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","6","11456","11",0.500000000000000,8.500000000000000,8.500000000000000,"1",6.900000000000000,6.900000000000000,"0",,,,1.700000000000000,1.700000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","6","11500","13",8.500000000000000,8.400000000000000,8.400000000000000,"1",3.700000000000000,3.700000000000000,"0",,,,2.300000000000000,2.300000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","7","30919","11",0.500000000000000,8.400000000000000,8.400000000000000,"1",6.400000000000000,6.400000000000000,"0",,,,4.000000000000000,4.000000000000000,"0",,,,"240","240","0",<0.5,"0","0","0.004",0.004000000000000,"0",,,,<0.0006,0.000000000000000,"0",<0.00006,0.000000000000000,"0",千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","7","30924","13",7.400000000000000,8.400000000000000,8.400000000000000,"1",6.300000000000000,6.300000000000000,"0",,,,3.300000000000000,3.300000000000000,"0",,,,,,,,,,"0.009",0.009000000000000,"0",,,,<0.0006,0.000000000000000,"0",<0.00006,0.000000000000000,"0",千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","8","71411","11",0.500000000000000,8.600000000000000,8.600000000000000,"1",13.000000000000000,13.000000000000000,"0",,,,4.300000000000000,4.300000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","8","71415","13",8.100000000000000,9.000000000000000,9.000000000000000,"1",1.400000000000000,1.400000000000000,"1",,,,3.800000000000000,3.800000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","9","30911","11",0.500000000000000,8.400000000000000,8.400000000000000,"1",7.400000000000000,7.400000000000000,"0",,,,3.200000000000000,3.200000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","9","30919","13",8.500000000000000,8.300000000000001,8.300000000000001,"0",7.200000000000000,7.200000000000000,"0",,,,2.700000000000000,2.700000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","10","60927","11",0.500000000000000,8.400000000000000,8.400000000000000,"1",4.400000000000000,4.400000000000000,"0",,,,2.200000000000000,2.200000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","10","60930","13",7.900000000000000,8.199999999999999,8.199999999999999,"0",3.400000000000000,3.400000000000000,"0",,,,2.300000000000000,2.300000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","11","40913","11",0.500000000000000,8.199999999999999,8.199999999999999,"0",7.700000000000000,7.700000000000000,"0",,,,2.400000000000000,2.400000000000000,"0",,,,<2.0,"0","0",<0.5,"0","0",<0.001,0.000000000000000,"0",,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","11","40915","13",8.100000000000000,8.199999999999999,8.199999999999999,"0",7.300000000000000,7.300000000000000,"0",,,,2.900000000000000,2.900000000000000,"0",,,,,,,,,,"0.003",0.003000000000000,"0",,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","12","10924","11",0.500000000000000,8.300000000000001,8.300000000000001,"0",7.700000000000000,7.700000000000000,"0",,,,2.300000000000000,2.300000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2015","12","10928","13",8.600000000000000,8.300000000000001,8.300000000000001,"0",7.400000000000000,7.400000000000000,"0",,,,2.400000000000000,2.400000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2016","1","60916","13",8.300000000000001,8.100000000000000,8.100000000000000,"0",8.900000000000000,8.900000000000000,"0",,,,2.400000000000000,2.400000000000000,"0",,,,,,,,,,"0.006",0.006000000000000,"0",,,,<0.0006,0.000000000000000,"0",<0.00006,0.000000000000000,"0",千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2016","1","60920","11",0.500000000000000,8.100000000000000,8.100000000000000,"0",9.000000000000000,9.000000000000000,"0",,,,2.500000000000000,2.500000000000000,"0",,,,"46","46","0",<0.5,"0","0","0.003",0.003000000000000,"0",,,,<0.0006,0.000000000000000,"0",<0.00006,0.000000000000000,"0",千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2016","2","160921","13",8.699999999999999,8.300000000000001,8.300000000000001,"0",8.600000000000000,8.600000000000000,"0",,,,1.900000000000000,1.900000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2016","2","160924","11",0.500000000000000,8.300000000000001,8.300000000000001,"0",9.100000000000000,9.100000000000000,"0",,,,2.100000000000000,2.100000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2016","3","20917","13",8.600000000000000,8.300000000000001,8.300000000000001,"0",10.000000000000000,10.000000000000000,"0",,,,2.300000000000000,2.300000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230020001","1230020","12","601","2","2015","2016","3","20919","11",0.500000000000000,8.300000000000001,8.300000000000001,"0",10.000000000000000,10.000000000000000,"0",,,,2.600000000000000,2.600000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.564999999999998,140.073333300000002
"1230030001","1230030","12","601","3","2015","2015","12","20924","13",16.600000000000001,8.199999999999999,8.199999999999999,"0",7.200000000000000,7.200000000000000,"0",,,,2.300000000000000,2.300000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","11","50934","13",16.300000000000001,8.100000000000000,8.100000000000000,"0",4.700000000000000,4.700000000000000,"0",,,,3.400000000000000,3.400000000000000,"0",,,,,,,,,,"0.001",0.001000000000000,"0",,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2016","1","70931","13",16.399999999999999,8.199999999999999,8.199999999999999,"0",8.199999999999999,8.199999999999999,"0",,,,2.200000000000000,2.200000000000000,"0",,,,,,,,,,"0.003",0.003000000000000,"0",,,,<0.0006,0.000000000000000,"0",<0.00006,0.000000000000000,"0",千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2016","1","70939","11",0.500000000000000,8.199999999999999,8.199999999999999,"0",9.699999999999999,9.699999999999999,"0",,,,2.200000000000000,2.200000000000000,"0",,,,<2.0,"0","0",<0.5,"0","0","0.002",0.002000000000000,"0",,,,<0.0006,0.000000000000000,"0",<0.00006,0.000000000000000,"0",千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2016","2","180931","13",16.500000000000000,8.300000000000001,8.300000000000001,"0",9.500000000000000,9.500000000000000,"0",,,,2.800000000000000,2.800000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2016","2","180934","11",0.500000000000000,8.300000000000001,8.300000000000001,"0",9.800000000000001,9.800000000000001,"0",,,,2.600000000000000,2.600000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2016","3","30926","13",16.600000000000001,8.400000000000000,8.400000000000000,"1",9.900000000000000,9.900000000000000,"0",,,,2.700000000000000,2.700000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2016","3","30928","11",0.500000000000000,8.400000000000000,8.400000000000000,"1",11.000000000000000,11.000000000000000,"0",,,,3.000000000000000,3.000000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","4","100952","11",0.500000000000000,8.300000000000001,8.300000000000001,"0",8.699999999999999,8.699999999999999,"0",,,,1.700000000000000,1.700000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","4","100954","13",16.500000000000000,8.300000000000001,8.300000000000001,"0",7.300000000000000,7.300000000000000,"0",,,,2.100000000000000,2.100000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","5","260932","11",0.500000000000000,8.400000000000000,8.400000000000000,"1",7.300000000000000,7.300000000000000,"0",,,,3.700000000000000,3.700000000000000,"0",,,,"17","17","0",<0.5,"0","0",<0.001,0.000000000000000,"0",,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","5","260937","13",16.500000000000000,8.100000000000000,8.100000000000000,"0",3.100000000000000,3.100000000000000,"0",,,,1.700000000000000,1.700000000000000,"0",,,,,,,,,,"0.003",0.003000000000000,"0",,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","6","20926","11",0.500000000000000,8.500000000000000,8.500000000000000,"1",8.199999999999999,8.199999999999999,"0",,,,2.600000000000000,2.600000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","6","20931","13",15.500000000000000,8.100000000000000,8.100000000000000,"0",2.600000000000000,2.600000000000000,"0",,,,2.500000000000000,2.500000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","7","60934","11",0.500000000000000,8.300000000000001,8.300000000000001,"0",5.800000000000000,5.800000000000000,"0",,,,2.100000000000000,2.100000000000000,"0",,,,"940","940","0",<0.5,"0","0",<0.001,0.000000000000000,"0",,,,<0.0006,0.000000000000000,"0","0.00006",0.000100000000000,"0",千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","7","60938","13",16.300000000000001,8.000000000000000,8.000000000000000,"0",3.800000000000000,3.800000000000000,"0",,,,2.200000000000000,2.200000000000000,"0",,,,,,,,,,"0.012",0.012000000000000,"0",,,,<0.0006,0.000000000000000,"0",<0.00006,0.000000000000000,"0",千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","8","40935","11",0.500000000000000,8.800000000000001,8.800000000000001,"1",7.300000000000000,7.300000000000000,"0",,,,4.300000000000000,4.300000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","8","40950","13",16.300000000000001,8.100000000000000,8.100000000000000,"0",1.500000000000000,1.500000000000000,"1",,,,3.600000000000000,3.600000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","9","10923","11",0.500000000000000,8.300000000000001,8.300000000000001,"0",6.500000000000000,6.500000000000000,"0",,,,2.800000000000000,2.800000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","9","10928","13",16.100000000000001,8.199999999999999,8.199999999999999,"0",2.800000000000000,2.800000000000000,"0",,,,2.500000000000000,2.500000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","10","140916","11",0.500000000000000,8.199999999999999,8.199999999999999,"0",8.800000000000001,8.800000000000001,"0",,,,2.600000000000000,2.600000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","10","140924","13",16.100000000000001,8.000000000000000,8.000000000000000,"0",3.000000000000000,3.000000000000000,"0",,,,2.600000000000000,2.600000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","11","50930","11",0.500000000000000,8.199999999999999,8.199999999999999,"0",9.300000000000001,9.300000000000001,"0",,,,3.600000000000000,3.600000000000000,"0",,,,"7","7","0",<0.5,"0","0",<0.001,0.000000000000000,"0",,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230030001","1230030","12","601","3","2015","2015","12","20928","11",0.500000000000000,8.199999999999999,8.199999999999999,"0",7.600000000000000,7.600000000000000,"0",,,,2.400000000000000,2.400000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.508055560000003,140.013333299999999
"1230040001","1230040","12","601","51","2015","2015","5","251000","13",6.900000000000000,8.500000000000000,8.500000000000000,"1",4.600000000000000,4.600000000000000,"0",,,,3.500000000000000,3.500000000000000,"0",,,,<2,"0","0",,,,,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","5","251000","14",0.500000000000000,8.600000000000000,8.600000000000000,"1",5.900000000000000,5.900000000000000,"0",,,,4.200000000000000,4.200000000000000,"0",,,,,,,,,,"0.005",0.005000000000000,"0",,,,<0.0006,0.000000000000000,"0",<0.00006,0.000000000000000,"0",千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","6","21000","11",0.500000000000000,8.900000000000000,8.900000000000000,"1",9.900000000000000,9.900000000000000,"0",,,,4.100000000000000,4.100000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","6","21000","13",7.100000000000000,8.800000000000001,8.800000000000001,"1",9.699999999999999,9.699999999999999,"0",,,,4.900000000000000,4.900000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","6","21000","14",0.500000000000000,8.900000000000000,8.900000000000000,"1",9.800000000000001,9.800000000000001,"0",,,,4.500000000000000,4.500000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","7","70940","11",0.500000000000000,8.199999999999999,8.199999999999999,"0",3.500000000000000,3.500000000000000,"0",,,,2.100000000000000,2.100000000000000,"0",,,,"460","460","0",<0.5,"0","0",,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","7","70940","13",8.000000000000000,8.199999999999999,8.199999999999999,"0",4.000000000000000,4.000000000000000,"0",,,,2.100000000000000,2.100000000000000,"0",,,,"490","490","0",,,,,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","7","70940","14",0.500000000000000,8.199999999999999,8.199999999999999,"0",3.800000000000000,3.800000000000000,"0",,,,2.100000000000000,2.100000000000000,"0",,,,,,,,,,"0.002",0.002000000000000,"0",,,,<0.0006,0.000000000000000,"0",<0.00006,0.000000000000000,"0",千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","8","51030","11",0.500000000000000,8.800000000000001,8.800000000000001,"1",7.100000000000000,7.100000000000000,"0",,,,6.600000000000000,6.600000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","8","51030","13",8.000000000000000,8.600000000000000,8.600000000000000,"1",4.200000000000000,4.200000000000000,"0",,,,5.500000000000000,5.500000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","8","51030","14",0.500000000000000,8.699999999999999,8.699999999999999,"1",5.700000000000000,5.700000000000000,"0",,,,6.100000000000000,6.100000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","9","81010","11",0.500000000000000,8.199999999999999,8.199999999999999,"0",5.900000000000000,5.900000000000000,"0",,,,2.700000000000000,2.700000000000000,"0",,,,"33","33","0",<0.5,"0","0",,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","9","81010","13",7.500000000000000,8.000000000000000,8.000000000000000,"0",4.400000000000000,4.400000000000000,"0",,,,2.500000000000000,2.500000000000000,"0",,,,"11","11","0",,,,,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","9","81010","14",0.500000000000000,8.100000000000000,8.100000000000000,"0",5.200000000000000,5.200000000000000,"0",,,,2.600000000000000,2.600000000000000,"0",,,,,,,,,,"0.005",0.005000000000000,"0",,,,<0.0006,0.000000000000000,"0",,,,千葉港（甲）,35.583888889999997,140.078611099999989
"1230040001","1230040","12","601","51","2015","2015","10","60930","11",0.500000000000000,8.300000000000001,8.300000000000001,"0",4.100000000000000,4.100000000000000,"0",,,,2.600000000000000,2.600000000000000,"0",,,,,,,,,,,,,,,,,,,,,,千葉港（甲）,35.583888889999997,140.078611099999989
